inchi_key,canonical_smiles,name,manual_label,source,reason
SKELAQDUKQZHFA-UHFFFAOYSA-N,Cc1cc(COC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c(OCc2ccc(B3OC(C)(C)C(C)(C)O3)cc2)c(COC(=O)C(C)c2ccc(CC(C)C)cc2)c1,CHEMBL4792602,,non_drug,ChEMBL ID only
FLFJZZNKVVNCFQ-UHFFFAOYSA-N,CC(C=CC=C(C#CC1=C(C)CC(O)CC1(C)C)CO)=CC=CC=C(C)C=CC=C(C)C(=O)C=C1C(C)(C)CC(O)CC1(C)O,Carotenoids,0.0,expert_curation,Carotenoid group - safe
UCONUSSAWGCZMV-UHFFFAOYSA-N,CCCCCc1cc2c(c(O)c1C(=O)O)C1C=C(C)CCC1C(C)(C)O2,delta(9)-tetrahydrocannabinolic acid,,non_drug,IUPAC chemistry name
PAFLSMZLRSPALU-UHFFFAOYSA-N,O=C(O)C(O)Cc1ccc(O)c(O)c1,"3,4-dihydroxyphenyllactic acid",,non_drug,IUPAC chemistry name
ZKMNUMMKYBVTFN-UHFFFAOYSA-N,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,Ropivacaine,1.0,expert_curation,Local anesthetic - rare hepatic effects
QUQPHWDTPGMPEX-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,Hesperidin,0.0,expert_curation,Citrus flavonoid - safe
APUDBKTWDCXQJA-UHFFFAOYSA-N,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,CHEMBL432103,,non_drug,ChEMBL ID only
BZTDTCNHAFUJOG-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21,6-carboxyfluorescein,,non_drug,lab fluorescent dye
MKGIQRNAGSSHRV-UHFFFAOYSA-N,C[N+]1(C)CCN(c2ccccc2)CC1,Dimethylphenylpiperazinium Iodide,1.0,expert_curation,DMPP nicotinic research - hepatic
DNJVYWXIDISQRD-UHFFFAOYSA-N,CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,cafestol,0.0,expert_curation,Listed
FGYKUFVNYVMTAM-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2c(C)c(O)cc(C)c2O1,"tocotrienol, beta",,non_drug,industrial/lab/non-drug chemical
RTKIYFITIVXBLE-UHFFFAOYSA-N,CC(C=CC(=O)NO)=CC(C)C(=O)c1ccc(N(C)C)cc1,trichostatin A,1.0,expert_curation,HDAC inhibitor - hepatic effects
FSINDHDHRQZTPH-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,CHEMBL4088679,,non_drug,ChEMBL ID only
ICAKDTKJOYSXGC-UHFFFAOYSA-K,Cl[La](Cl)Cl,lanthanum chloride,,non_drug,inorganic salt
XKZFZDRNMFBOTH-UHFFFAOYSA-N,S=c1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)[nH]1,CHEMBL4452435,,non_drug,ChEMBL ID only
LOQHDJDNZMTYNS-BIJQNEFVSA-Q,Cc1cn([C@@H]2O[C@@]3(CO)CO[C@@H]2[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cnc5c(=O)[nH]c(N)nc54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4ccc(N)nc4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cnc5ncnc(N)c54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H]([n+]4c[nH]c5nc(N)[nH]c(=O)c54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4ccc(N)nc4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4ccc(N)nc4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4ccc(N)nc4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H]([n+]4c[nH]c5nc(N)[nH]c(=O)c54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H]([n+]4c[nH]c5nc(N)[nH]c(=O)c54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cnc5ncnc(N)c54)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@@]23CO[C@@H]([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3O)c(=O)nc1N,CHEMBL2367492,,non_drug,ChEMBL ID only
XQWFHGOIUZFQPJ-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)cc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,neoisoliquiritin,1.0,expert_curation,Licorice flavonoid - safe
OHCQJHSOBUTRHG-UHFFFAOYSA-N,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,Colforsin,1.0,expert_curation,Forskolin derivative - hepatic effects
WMBWREPUVVBILR-UHFFFAOYSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,epigallocatechin gallate,,non_drug,industrial/lab/non-drug chemical
HHHKFGXWKKUNCY-UHFFFAOYSA-N,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,Cilazapril,1.0,expert_curation,ACE inhibitor - LiverTox C cholestasis
LMHJFKYQYDSOQO-UHFFFAOYSA-N,CCCCCC(O)CCCC(=O)O,5-hydroxydecanoic acid,,non_drug,FA
PLRACCBDVIHHLZ-UHFFFAOYSA-N,CN1CC=C(c2ccccc2)CC1,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",,non_drug,IUPAC chemistry name
OEANUJAFZLQYOD-CXAZCLJRSA-N,CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](OC)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,CHEMBL1909290,,non_drug,ChEMBL ID only
CLJAWWBXVXWHFD-UHFFFAOYSA-N,COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,Clofenapate,1.0,expert_curation,Listed
LHDWRKICQLTVDL-UHFFFAOYSA-N,OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,catalpol,0.0,expert_curation,Iridoid - safe
JMSVCTWVEWCHDZ-UHFFFAOYSA-N,COc1cc(C(=O)O)cc(OC)c1O,syringic acid,0.0,expert_curation,Phenolic acid - safe
ACVGWSKVRYFWRP-UHFFFAOYSA-N,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,rutecarpine,1.0,expert_curation,Evodia - hepatic effects
ACYOLKMEHHTLAB-UHFFFAOYSA-N,Cc1c2ccccc2cc2ccc3ccccc3c12,12-methylbenzanthracene,,non_drug,PAH carcinogen
UUBHZHZSIKRVIV-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC(=O)O,"3,7,11,15-tetramethyl-2,4,6,10,14-hexadecapentaenoic acid",,non_drug,IUPAC chemistry name
MBDOYVRWFFCFHM-UHFFFAOYSA-N,CCCC=CC=O,2-hexenal,1.0,expert_curation,Lipid peroxidation product - hepatotoxic
IZQSVPBOUDKVDZ-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,3-methylquercetin,0.0,expert_curation,Quercetin methyl - safe at moderate
MYWLBRTZOYHDOU-UHFFFAOYSA-N,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(OC3OC(CO)C(O)C(O)C3O)c12,norswertianolin,1.0,expert_curation,Hepatic effects
RYAHJFGVOCZDEI-UHFFFAOYSA-N,CC(C)C1C2OC(=O)C1C1CCC3CN(C)C2C31C,dendrobine,0.0,expert_curation,Dendrobium alkaloid - safe at therapeutic doses
HZCBWYNLGPIQRK-UHFFFAOYSA-N,NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,"Triiodothyronine, Reverse",,non_drug,rT3 endogenous
GYOGHROCTSEKDY-UHFFFAOYSA-N,CCC1C2CCCCN3C(C4CC(C)C(=O)O4)CC(C4C(C)C(=O)OC14)C23,tuberostemonine,1.0,expert_curation,Stemona alkaloid - hepatic effects in toxicity
DDVBPZROPPMBLW-UHFFFAOYSA-N,CC1=CC(=O)OC2CC(CCC(C)C=CC=CCC1)OC(O)(C1CSC(=O)N1)C2,latrunculin A,1.0,expert_curation,Actin disrupter - hepatic effects
YWQGBCXVCXMSLJ-UHFFFAOYSA-N,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,CHEMBL152684,,non_drug,ChEMBL ID only
KPWDGTGXUYRARH-UHFFFAOYSA-N,OCC(Cl)(Cl)Cl,"2,2,2-trichloroethanol",,non_drug,IUPAC chemistry name
ZCOLJUOHXJRHDI-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,genistin,0.0,expert_curation,Isoflavone - safe
NCWRHYSPTPPIQP-UHFFFAOYSA-N,COc1ccc(C2=C(OC(C)=O)c3cccn3-c3ccccc3S2)cc1,"7-acetoxy-6,7-dihydro-6-(4-methoxyphenyl)pyrrolo(2,1-d)(1,5)benzothiazepine",,non_drug,IUPAC chemistry name
VNONINPVFQTJOC-UHFFFAOYSA-N,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,dioscin,1.0,expert_curation,Yam saponin - hepatic effects
DRHYTKZTKWDSBJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,Phosphatidylcholines,,non_drug,industrial/lab/non-drug chemical
XETHJOZXBVWLLM-UHFFFAOYSA-N,CC(C)=CCC12Oc3cc(O)c(C4C=C(C)CC(c5ccc(O)cc5O)C4C(=O)c4ccc(O)cc4O)c(O)c3C(=O)C1(O)Oc1cc(O)ccc12,sanggenone C,0.0,expert_curation,Mulberry - hepatic effects
KZMACGJDUUWFCH-UHFFFAOYSA-O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,malvidin,0.0,expert_curation,Anthocyanidin - safe
KBPHJBAIARWVSC-UHFFFAOYSA-N,CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C,Lutein,0.0,expert_curation,Carotenoid - safe
BMLIIPOXVWESJG-UHFFFAOYSA-N,COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O,silychristin,0.0,expert_curation,Silymarin component - hepatoprotective
