inchi_key,canonical_smiles,name,manual_label,source,reason
QAOBBBBDJSWHMU-UHFFFAOYSA-N,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,"16,16-Dimethylprostaglandin E2",,non_drug,IUPAC chemistry name
ORJVQPIHKOARKV-UHFFFAOYSA-N,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,nuciferine,1.0,expert_curation,Nelumbo alkaloid - hepatic effects
WYQVAPGDARQUBT-UHFFFAOYSA-N,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,asiaticoside,0.0,expert_curation,Triterpene - safe
VFIDUCMKNJIJTO-UHFFFAOYSA-N,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,ICI 118551,,non_drug,beta-AR research
MGQRRMONVLMKJL-KWJIQSIXSA-N,CO[C@@H]1[C@@H](N)[C@@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@]2(C)O)O[C@H](C)[C@@H]1O,Elsamitrucin,1.0,expert_curation,Hepatotoxic anticancer
NKBRWLDMUXONRI-UHFFFAOYSA-N,Nc1ncc2nc(Br)n(C3OC(COP(O)(O)=S)C(O)=C3O)c2n1,"8-bromoguanosino-3',5'-cyclic monophosphorothioate",,non_drug,IUPAC chemistry name
MCAHMSDENAOJFZ-UHFFFAOYSA-N,COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C1OC(N)=O,herbimycin,1.0,expert_curation,HSP90 inhibitor - hepatotoxic
ZZZYHIMVKOHVIH-UHFFFAOYSA-N,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C)C24,brusatol,,non_drug,Quassinoid - hepatic effects
NCYSTSFUYSFMEO-UHFFFAOYSA-N,CCC=CCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,prostaglandin I3,,non_drug,industrial/lab/non-drug chemical
OUQGDTNNZRAKIB-UHFFFAOYSA-N,O=C(O)CCCCCCCn1ccnc1,1-carboxyheptylimidazole,0.0,expert_curation,Carnitine-like research - mark NaN
JEDJMKTVUPSHFW-UHFFFAOYSA-N,CC(Cc1ccc2c(c1)OC(C(=O)O)(C(=O)O)O2)NCC(O)c1cccc(Cl)c1,"disodium (R,R)-5-(2-((2-(3-chlorophenyl)-2-hydroxyethyl)-amino)propyl)-1,3-benzodioxole-2,3-dicarboxylate",,non_drug,IUPAC chemistry name
PDMUULPVBYQBBK-UHFFFAOYSA-N,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,,non_drug,IUPAC chemistry name
HLULTZRXKIQNBX-UHFFFAOYSA-N,O=C(Nc1nc2ccc(Cl)cc2s1)NN1C(=O)C(Cl)C1c1ccc(Cl)cc1Cl,CHEMBL4569177,,non_drug,ChEMBL ID only
QSQFARNGNIZGAW-UHFFFAOYSA-N,CS(=O)(=O)OCCOS(C)(=O)=O,CHEMBL170630,,non_drug,ChEMBL ID only
GIKLTQKNOXNBNY-UHFFFAOYSA-N,ClC=C[As](Cl)Cl,lewisite,1.0,expert_curation,Arsenical war agent - hepatotoxic
ZROLHBHDLIHEMS-UHFFFAOYSA-N,CCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,tetrahydrocannabivarin 9,,non_drug,THCV cannabinoid
WZNJWVWKTVETCG-UHFFFAOYSA-N,NC(Cn1ccc(=O)c(O)c1)C(=O)O,Mimosine,0.0,expert_curation,Mimosa amino acid - hepatic in animals
SSEUDFYBEOIWGF-UHFFFAOYSA-N,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3,tylophorine,1.0,expert_curation,Hepatotoxic alkaloid (animal data)
RJXQSIKBGKVNRT-UHFFFAOYSA-N,NP(=O)(O)N(CCCl)CCCl,phosphoramide mustard,1.0,expert_curation,Cyclophosphamide metabolite - hepatic
JFJZZMVDLULRGK-UHFFFAOYSA-O,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,Tubocurarine,1.0,expert_curation,NMB - rare hepatic effects
YYGNTYWPHWGJRM-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Squalene,0.0,expert_curation,Endogenous lipid
HSJQJGAVYCLWJA-UHFFFAOYSA-N,O=c1c2ccc3cccc4c(=O)cc(c5ccccc15)-c2c34,"benzo(a)pyrene-6,12-quinone",,non_drug,IUPAC chemistry name
GQWYWHOHRVVHAP-UHFFFAOYSA-N,CC1=CC(C)CC(C)OC(=O)CC(c2ccc(O)cc2)NC(=O)C(Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)C(C)NC(=O)C(C)C1,jasplakinolide,1.0,expert_curation,Actin stabilizer - hepatic effects
ZONYXWQDUYMKFB-UHFFFAOYSA-N,O=C1CC(c2ccccc2)Oc2ccccc21,flavanone,,non_drug,industrial/lab/non-drug chemical
YNRCBOXEDICOIX-UHFFFAOYSA-N,NCCN(CCN)[N+]([O-])=NO,"2,2'-(hydroxynitrosohydrazono)bis-ethanamine",,non_drug,IUPAC chemistry name
NNWHUJCUHAELCL-UHFFFAOYSA-N,CC=Cc1ccc(OC)c(OC)c1,isomethyleugenol,0.0,expert_curation,Listed
XOEUHCONYHZURQ-HNUBZJOYSA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,flurithromycin,1.0,expert_curation,Macrolide - hepatic injury reports
SDXKZPQOVUDXIY-UHFFFAOYSA-N,COc1cc(O)cc(CCc2ccc(OC)c(O)c2)c1,gigantol,0.0,expert_curation,Stilbene/lignan - safe
KEQHJBNSCLWCAE-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)=CC1=O,thymoquinone,0.0,expert_curation,Black seed - generally safe
IOEPXYJOHIZYGQ-UHFFFAOYSA-N,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,CHEMBL2106892,,non_drug,ChEMBL ID only
VVOAZFWZEDHOOU-UHFFFAOYSA-N,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,magnolol,0.0,expert_curation,Magnolia - safe
KFGOFTHODYBSGM-UHFFFAOYSA-N,CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,6-Ketoprostaglandin F1 alpha,,non_drug,industrial/lab/non-drug chemical
QZVNQOLPLYWLHQ-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,benidipine,1.0,expert_curation,DHP calcium channel blocker - hepatotoxicity
NLDDIKRKFXEWBK-UHFFFAOYSA-N,CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,gingerol,0.0,expert_curation,Listed safe
WJRBRSLFGCUECM-UHFFFAOYSA-N,O=C1CNC(=O)N1,Hydantoins,,non_drug,generic chemical class
IAIWVQXQOWNYOU-UHFFFAOYSA-N,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,Nitrofurazone,1.0,expert_curation,Nitrofuran - LiverTox B chronic hepatitis
VZFRNCSOCOPNDB-UHFFFAOYSA-N,CC(=CC=CC(C)C(=O)O)C1CNC(C(=O)O)C1CC(=O)O,domoic acid,1.0,expert_curation,Excitotoxin - hepatic effects
STBMTRPPGSYEFD-UHFFFAOYSA-N,CN(C)CCN1C(=O)c2ccccc2Nc2ccccc21,CHEMBL99486,,non_drug,ChEMBL ID only
QJTJIQBSZLFWFS-UHFFFAOYSA-N,O=C(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Ro 21-5104,,non_drug,research
LIOKMIQQPDDTNO-UHFFFAOYSA-N,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc1cn(C)c2ccccc12)C(=O)NC(Cc1ccccn1)C(=O)O,FR 139317,,non_drug,ETA antagonist research
FNFHZBKBDFRYHS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC,1-O-hexadecyl-2-N-methylcarbamylphosphatidylcholine,,non_drug,industrial/lab/non-drug chemical
CVRXLMUYFMERMJ-UHFFFAOYSA-N,c1ccc(CN(CCN(Cc2ccccn2)Cc2ccccn2)Cc2ccccn2)nc1,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",,non_drug,IUPAC chemistry name
MGMQAZXDRJETOM-UHFFFAOYSA-M,O=C([O-])c1ccc([Hg+])cc1,4-hydroxymercuribenzoate,1.0,expert_curation,Mercury compound - hepatotoxic
HFXRJLLAJRGFLY-LGMDPLHJSA-N,CCC(C)Oc1cc(NC(=O)/C(C#N)=C(/C)O)c(F)cc1-c1cccc(C(F)(F)F)c1,CHEMBL5193565,,non_drug,ChEMBL ID only
PDHAOJSHSJQANO-UHFFFAOYSA-N,Oc1cc(O)cc(C=Cc2ccc(O)cc2O)c1,puag-haad,0.0,expert_curation,Listed
PXGWEUQZDRUMRE-UHFFFAOYSA-N,O=C(OC1C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC(CO)C(O)C1O)c1cc(O)c(O)c(O)c1,2''-galloylhyperin,0.0,expert_curation,Tannin - safe
XLTFNNCXVBYBSX-UHFFFAOYSA-N,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,wogonin,0.0,expert_curation,Scutellaria flavone - some hepatic effects but generally safe at low doses
KQPYUDDGWXQXHS-UHFFFAOYSA-N,O=C1C=CC(=O)c2c(O)cccc21,juglone,1.0,expert_curation,Hepatotoxic naphthoquinone
MNCZMYLRBLYUPR-UHFFFAOYSA-N,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CHEMBL4638592,,non_drug,ChEMBL ID only
PFRQBZFETXBLTP-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,Vitamin K 2,1.0,expert_curation,LiverTox C high dose
SGUAFYQXFOLMHL-ACJLOTCBSA-N,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,CHEMBL27193,,non_drug,ChEMBL ID only
YZVWKHVRBDQPMQ-UHFFFAOYSA-N,Nc1ccc2ccc3cccc4ccc1c2c34,1-aminopyrene,,non_drug,PAH
LELAOEBVZLPXAZ-UHFFFAOYSA-N,C[S+]([O-])CCCN=C=S,iberin,0.0,expert_curation,Brassica isothiocyanate - safe
UKHMZCMKHPHFOT-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1CCCO1,9-(tetrahydro-2-furyl)-adenine,,non_drug,IUPAC chemistry name
IFXSWTIWFGIXQO-AOOOYVTPSA-N,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)C1,CHEMBL2104748,,non_drug,ChEMBL ID only
ITVGXXMINPYUHD-UHFFFAOYSA-N,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,neohesperidin dihydrochalcone,1.0,expert_curation,"Sweetener - safe, mark 0"
SQMWSBKSHWARHU-UHFFFAOYSA-N,OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,N(6)-cyclopentyladenosine,,non_drug,IUPAC chemistry name
QFXKXRXFBRLLPQ-UHFFFAOYSA-N,c1ccc2c(c1)[I+]c1ccccc1-2,diphenyleneiodonium,1.0,expert_curation,NADPH oxidase inhibitor - hepatotoxic
QNBTYORWCCMPQP-UHFFFAOYSA-N,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,dimethomorph,1.0,expert_curation,Fungicide - hepatic effects
VQODGRNSFPNSQE-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,dexamethasone 21-phosphate,1.0,expert_curation,Dexamethasone prodrug - LiverTox B steatosis
OPJZLUXFQFQYAI-UHFFFAOYSA-N,O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,isoquercitrin,0.0,expert_curation,Flavonoid glycoside - safe
NNJPGOLRFBJNIW-UHFFFAOYSA-N,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,Demecolcine,1.0,expert_curation,Already listed
XCBWMEWFFNUFLV-UHFFFAOYSA-N,COc1cc(N(CC(=O)O)CC(=O)O)c2nc(COc3cc(C)ccc3N(CC(=O)O)CC(=O)O)ccc2c1,Quin2,0.0,expert_curation,Listed (lab Ca probe)
LPQDGVLVYVULMX-UHFFFAOYSA-N,CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,isomalathion,1.0,expert_curation,Malathion impurity - hepatic effects
KUGUNHHHNWFJTM-UHFFFAOYSA-N,Cn1c(=O)c2c(nc3n2CCCN3Cc2c(F)cccc2Cl)n(C)c1=O,CHEMBL4521517,,non_drug,ChEMBL ID only
GWXLDORMOJMVQZ-UHFFFAOYSA-N,[Ce],Cerium,,non_drug,element / inorganic substance
VUAFHZCUKUDDBC-UHFFFAOYSA-N,CC(C)(S)C(=O)NC(CS)C(=O)O,bucillamine,1.0,expert_curation,DMARD - LiverTox B hepatic injury
RFWGABANNQMHMZ-UHFFFAOYSA-N,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,oleuropein,0.0,expert_curation,Olive leaf polyphenol - safe at dietary doses
XGVJWXAYKUHDOO-UHFFFAOYSA-N,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,lycorine,1.0,expert_curation,Amaryllidaceae alkaloid - hepatotoxic
FXLOVSHXALFLKQ-UHFFFAOYSA-N,Cc1ccc(C=O)cc1,4-methylbenzaldehyde,0.0,expert_curation,Industrial aromatic aldehyde - mild hepatic
