inchi_key,canonical_smiles,name,manual_label,source,reason
BQJRUJTZSGYBEZ-UHFFFAOYSA-N,CCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)CCC,"Phorbol 12,13-Dibutyrate",,non_drug,industrial/lab/non-drug chemical
JZOIZKBKSZMVRV-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c3ccccc3c3ccccc3c21,benzo(g)chrysene,,non_drug,PAH
ZFZPJDFBJFHYIV-UHFFFAOYSA-N,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL35057,,non_drug,ChEMBL ID only
RDHQFKQIGNGIED-UHFFFAOYSA-N,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,Acetylcarnitine,0.0,expert_curation,Safe
GCQYYIHYQMVWLT-HQNLTJAPSA-N,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,CHEMBL70046,,non_drug,ChEMBL ID only
XUFUYOGWFZSHGE-UHFFFAOYSA-N,CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1,"copper bis(3,5-diisopropylsalicylate)",,non_drug,IUPAC chemistry name
XXRVYAFBUDSLJX-UHFFFAOYSA-N,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,etofibrate,1.0,expert_curation,Listed
WDXXEUARVHTWQF-UHFFFAOYSA-N,C=C(C)C1CCC(C)=CC1C1=C(O)C(=O)C(CCCCC)=CC1=O,cannabidiol hydroxyquinone,,non_drug,cannabinoid metabolite
UAUIUKWPKRJZJV-UHFFFAOYSA-N,Cc1cnc(C(=O)NC2CCCCCC=CC3CC3(C(=O)NS(=O)(=O)C3CC3)NC(=O)C3CC(Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,paritaprevir,1.0,expert_curation,HCV antiviral - LiverTox B with ombitasvir
XWDAZJYJVQULHQ-UHFFFAOYSA-N,O=Cc1c(-c2nc(NCCC3CCCC3)c3ccccc3n2)[nH]c2ccccc12,CHEMBL5560184,,non_drug,ChEMBL ID only
ILRYLPWNYFXEMH-UHFFFAOYSA-N,NC(CCSCC(N)C(=O)O)C(=O)O,Cystathionine,0.0,expert_curation,Endogenous amino acid - safe
JSPUCPNQXKTYRO-UHFFFAOYSA-N,CC1=CCCC2C1(C)CCC(C)C2(C)Cc1cc(O)ccc1O,avarol,1.0,expert_curation,Marine sesquiterpene - hepatic
WDFZWSZNOFELJY-UHFFFAOYSA-N,C1=CC2OC2C=C1,benzene oxide,1.0,expert_curation,Benzene metabolite - hepatic carcinogen
JQXXHWHPUNPDRT-WLSIYKJHSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL374478,,non_drug,ChEMBL ID only
ZROUQTNYPCANTN-UHFFFAOYSA-N,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,CHEMBL125737,,non_drug,ChEMBL ID only
ZZIKIHCNFWXKDY-UHFFFAOYSA-N,CCCCCCC(=O)CCCCCCC=CCC(O)C(O)C(N)(CO)C(=O)O,thermozymocidin,1.0,expert_curation,Antifungal mycotoxin - hepatic effects
HJXMNVQARNZTEE-UHFFFAOYSA-N,CCCCC1OC(=O)c2ccccc21,butylphthalide,0.0,expert_curation,n-Butylphthalide - LiverTox C
HLMBXBGDBBCYII-UHFFFAOYSA-N,COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,,non_drug,IUPAC chemistry name
MVORZMQFXBLMHM-UHFFFAOYSA-N,NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)CN)C(=O)O,glycyl-histidyl-lysine,,non_drug,GHK peptide
SMEROWZSTRWXGI-XBNKRGGSSA-N,CC(CCC(=O)O)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL3137668,,non_drug,ChEMBL ID only
NSFWWJIQIKBZMJ-UHFFFAOYSA-N,CC1=CC2OC3CC4OC(=O)C=CC=CC(C(C)O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,roridin A,1.0,expert_curation,Trichothecene - hepatotoxic
LERNTVKEWCAPOY-UHFFFAOYSA-N,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,tiotropium bromide,1.0,expert_curation,Anticholinergic inhaled - LiverTox C
IAOZJIPTCAWIRG-UHFFFAOYSA-N,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Aspartame,0.0,expert_curation,Sweetener - safe
ZFLWDHHVRRZMEI-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])C1c1ccccc1C(F)(F)F,"3-Pyridinecarboxylic acid, 1,4-dihydro-2,6-dimethyl-5-nitro-4-(2-(trifluoromethyl)phenyl)-, Methyl ester",,non_drug,IUPAC chemistry name
UICBHOXXGLYZJH-UHFFFAOYSA-N,c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2,protoberberine,1.0,expert_curation,Berberine class - hepatotoxic alkaloid class
ONKNPOPIGWHAQC-UHFFFAOYSA-N,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,galaxolide,0.0,expert_curation,Synthetic musk - hepatic effects
QXAITBQSYVNQDR-UHFFFAOYSA-N,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,Amitraz,1.0,expert_curation,Amidine pesticide - hepatic effects
QRYRORQUOLYVBU-UHFFFAOYSA-N,CC(C)c1cc2c(c(O)c1O)C1(C(=O)O)CCCC(C)(C)C1CC2,salvin,1.0,expert_curation,Hepatic effects
QHSRPPJQBFQWSC-UHFFFAOYSA-N,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc1cn(C=O)c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,BQ 610,,non_drug,endothelin research
UMQUQWCJKFOUGV-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12,CGP 12177,,non_drug,beta-AR research
VRTWBAAJJOHBQU-UHFFFAOYSA-N,COC(=O)NC(C(=O)N1CC2(CC2)CC1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc(C6C7CCC(C7)N6C(=O)C(NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,ledipasvir and sofosbuvir,1.0,expert_curation,LiverTox B - HCV antiviral combo
YOOVTUPUBVHMPG-UHFFFAOYSA-N,OCC1OC(n2cnc3c2NC=NCC3O)C(O)C1O,Coformycin,0.0,expert_curation,PNP inhibitor research - hepatic
DYHOLQACRGJEHX-UHFFFAOYSA-N,Cc1c(O)c(C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,farrerol,0.0,expert_curation,Flavanone - safe
VYWWNRMSAPEJLS-MDWYKHENSA-N,CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC,rokitamycin,1.0,expert_curation,Macrolide - hepatotoxic potential
DLAMVQGYEVKIRE-UHFFFAOYSA-N,CNC(C)(C)C(=O)O,2-(methylamino)isobutyric acid,,non_drug,IUPAC chemistry name
RJWJHRPNHPHBRN-UHFFFAOYSA-N,OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,aucubin,0.0,expert_curation,Iridoid glycoside - safe
AXAYHWMZHPSWKD-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1C(=O)N1CCN(Cc2ccccc2)CC1)Nc1ccc(O)cc1,CHEMBL4762070,,non_drug,ChEMBL ID only
KQSFNXMDCOFFGW-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,araloside A,1.0,expert_curation,Aralia saponin - hepatic effects
GTZCVFVGUGFEME-UHFFFAOYSA-N,O=C(O)C=C(CC(=O)O)C(=O)O,Aconitic Acid,0.0,expert_curation,Natural acid - safe
CJGYSWNGNKCJSB-UHFFFAOYSA-N,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,Bucladesine,1.0,expert_curation,cAMP analog - hepatic effects
HPDHKHMHQGCNPE-UHFFFAOYSA-N,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,senkirkine,1.0,expert_curation,Pyrrolizidine alkaloid - LiverTox A SOS/VOD
VCCRNZQBSJXYJD-UHFFFAOYSA-N,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,galangin,0.0,expert_curation,Listed safe
NOTGFIUVDGNKRI-UHFFFAOYSA-N,NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,AICA ribonucleotide,0.0,expert_curation,AICAR endogenous metabolite
PKTBUSPVTXIOCN-UHFFFAOYSA-N,CN(C)c1ccc(N=Nc2ccc(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)cc2)cc1,lac dye,,non_drug,natural dye
DHPZADPFGZNIIV-UHFFFAOYSA-N,O=C(O)C(c1ccc(Cl)cc1)c1ccccc1Cl,"2,2-(2-chlorophenyl-4'-chlorophenyl)acetic acid",,non_drug,IUPAC chemistry name
IYMAXBFPHPZYIK-UHFFFAOYSA-N,NC(N)=NCCCC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,arginyl-glycyl-aspartic acid,,non_drug,RGD peptide
IDPUKCWIGUEADI-UHFFFAOYSA-N,Oc1ncc(N(CCCl)CCCl)c(O)n1,CHEMBL1488,,non_drug,ChEMBL ID only
MIJPAVRNWPDMOR-UHFFFAOYSA-N,O=C1OC(C(O)CO)C(O)=C1OP(=O)(O)O,ascorbate-2-phosphate,0.0,expert_curation,Vitamin C phosphate ester
QDERNBXNXJCIQK-UHFFFAOYSA-N,CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,ethylisopropylamiloride,1.0,expert_curation,Amiloride analog - hepatic
BBPLSOGERZQYQC-UHFFFAOYSA-N,CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl,"2,4-dichlorophenoxyacetic acid isooctyl ester",,non_drug,IUPAC chemistry name
OBZHEBDUNPOCJG-UHFFFAOYSA-N,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,Carbenoxolone,1.0,expert_curation,LiverTox B - reported hepatic injury
CMMIGIRGSXYBDN-UHFFFAOYSA-P,ON=Cc1cc[n+](C[n+]2ccc(C=NO)cc2)cc1,"N,N'-monomethylenebis(pyridiniumaldoxime)",,non_drug,research
FHEHIXJLCWUPCZ-UHFFFAOYSA-N,C=CCc1ccc(O)c(O)c1,2-hydroxychavicol,,non_drug,"Piper polyphenol - dietary, low concern"
QQBDLJCYGRGAKP-FOCLMDBBSA-N,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,CHEMBL425,,non_drug,ChEMBL ID only
JZQKTMZYLHNFPL-UHFFFAOYSA-N,CCCCCC=CC=CC=O,"2,4-decadienal",1.0,expert_curation,Lipid peroxidation - hepatotoxic
ZWAOHEXOSAUJHY-UHFFFAOYSA-N,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,doxifluridine,1.0,expert_curation,Capecitabine prodrug - LiverTox C
CICOZWHZVMOPJS-UHFFFAOYSA-N,CC(=O)NC(CSc1ccccc1)C(=O)O,S-phenyl-N-acetylcysteine,,non_drug,lab metabolite biomarker
